id,name,adress,tell,"
operating_time",type,representative_menu,lat,lon,score
15907,돌섬 막회,대전광역시 중구 부사동 146-10,042-224-7474,토요일 14:00~23:00 월~토 운영   일요일 휴무 (일요일엔 쉽니다) | 금요일 14:00~23:00 월~토 운영   일요일 휴무 (일요일엔 쉽니다) | 목요일 14:00~23:00 월~토 운영   일요일 휴무 (일요일엔 쉽니다) | 수요일 14:00~23:00 월~토 운영   일요일 휴무 (일요일엔 쉽니다) | 화요일 14:00~23:00 월~토 운영   일요일 휴무 (일요일엔 쉽니다) | 월요일 14:00~23:00 월~토 운영   일요일 휴무 (일요일엔 쉽니다),한식,참숭어,36.31323419,127.4322316,0
15908,감골오리 삼성점,대전광역시 동구 삼성동 296-13,042-622-5295,매일 11:30~22:00,한식,십전대보탕,36.3388583,127.4289129,0
15910,옛날보리밥,대전광역시 서구 도마동 142-18,042-532-8978,,한식,,36.31416286,127.3800546,0
15911,비노비노,대전광역시 서구 둔산동 990,042-483-4483,평일  토요일 12:00~01:00 일요일 17:00~01:00,양식,홍삼 치킨 스테이크 런치,36.35313633,127.3773091,0
15912,새벽회 본점,대전광역시 서구 용문동 591-1,042-522-3110,,일식,,36.33871423,127.3902679,0
15914,샤브마니아 송촌점,대전광역시 대덕구 송촌동 447-4,042-621-9962,매일 11:00~22:00,일식,소고기샤브점심특선,36.366555,127.4373537,0
15915,명성호떡,대전광역시 유성구 송강동 171-3,042-936-2667,평일 14:00~22:00 | 토요일 14:00~19:30 일요일 휴무,분식,찹쌀 호떡,36.43439932,127.3871343,0
15916,복록수,대전광역시 중구 오류동 187-10,042-551-4441,매일 11:30~21:30 브레이크 타임:15:00~17:00,중식,자장면,36.32721354,127.4062713,0
15917,본가왕뼈감자탕 문지점,대전광역시 유성구 문지동 653-2,042-863-2023,,한식,뼈다귀 해장국,36.3934101,127.4057926,0
15918,마중,대전광역시 유성구 관평동 1190,042-935-2510,평일 11:00~21:00 Break Time 15:00-17:00 | 토요일 11:00~15:00,한식,한식백반,36.42272817,127.3936896,0
15919,소풍김밥,대전광역시 동구 판암동 479-1,042-282-7733,금요일 07:00~19:00 | 목요일 07:00~19:00 | 수요일 07:00~19:00 | 화요일 07:00~19:00 | 토요일 07:00~15:00 | 일요일 07:00~15:00 | 월요일 휴무 매주 월요일 휴무,분식,원조김밥,36.31669751,127.4571225,0
15920,소문난옛날통닭 대화점,대전광역시 대덕구 대화동 35-116,,,치킨,,36.36289645,127.4159345,0
15921,어가,대전광역시 동구 용전동 23-20,042-331-8356,매일 11:00~21:00 브레이크 타임 14:30 ~ 16:30  라스트 오더 20:10,한식,활어 물회,36.35355609,127.4413873,0
15922,경향식당,대전광역시 유성구 지족동 987-1,042-823-5255,,한식,,36.38626654,127.3181437,0
15923,신떡순 신천할매떡볶이 봉명점,대전광역시 유성구 구암동 592-18,042-822-2918,매일 16:00~01:30,분식,신천떡볶이,36.3538625,127.3336132,0
15925,영동보리밥,대전광역시 서구 괴정동 427-1,042-537-9600,,한식,보리밥,36.33938738,127.3885621,0
15926,온앤오프,대전광역시 대덕구 신일동 1684-39,042-935-0885,,카페·디저트,에스프레소,36.44415634,127.4059205,0
15927,따불로치킨 원내점,대전광역시 유성구 원내동 343-9,042-546-0092,매일 15:00~02:00,치킨,후라이드,36.2980198,127.3196993,0
15928,예산본석갈비,대전광역시 동구 중동 28-10,042-221-9400,매일 11:00~21:00 매주 일요일 휴무,한식,돼지석갈비,36.32970836,127.4304581,0
15929,송안식당,대전광역시 대덕구 덕암동 49-19,042-932-6553,,한식,,36.43939021,127.4245853,0
15930,심야식당11월6일,대전광역시 중구 유천동 203-11,042-535-1106,매일 18:30~04:00 라스트오더 03:30 일요일 휴무 . 예약불가,기타,모든메뉴,36.32071427,127.3985361,0
15931,에머이 세이백화점 대전점,대전광역시 중구 문화동 1-16,042-221-7174,매일 11:00~21:30 라스트오더 9시,아시안,양지 쌀국수,36.3205652,127.4085013,0
15932,물총칼국수수육,대전광역시 중구 태평동 265-26,042-526-7285,,한식,물총칼국수,36.32504126,127.3995621,0
15933,Rawmeat,대전광역시 중구 유천동 323-20,,매일 18:00~01:00 매주일요일휴무,일식,소고기버섯전골,36.3198799,127.3938288,0
15934,바니요키친,대전광역시 동구 성남동 498-5,,,한식,,36.34758457,127.4378483,0
15935,배꼽달래기,대전광역시 서구 도마동 69-4,,,분식,혼밥세트,36.32218825,127.3770603,0
15936,동해주문진항,대전광역시 서구 둔산동 1419,042-489-2999,,한식,도치해장국,36.34996472,127.387255,0
15937,얌스 관저점,대전광역시 서구 관저동 1403,042-542-5444,,분식,,36.2982739,127.3409764,0
15938,부잣집곰탕,대전광역시 유성구 봉명동 442-2,042-348-7777,매일 00:00~24:00,한식,곰탕,36.35608152,127.340174,0
15939,빙그레식당,대전광역시 동구 인동 53-1,042-252-0215,,한식,,36.3222564,127.4363297,0
15940,so you 커피+디저트,대전광역시 동구 홍도동 92-43,042-627-8177,,카페·디저트,구름 요거트 스무디,36.35036686,127.4261787,0
15941,아씨밥상,대전광역시 중구 부사동 151-19,042-221-1156,,한식,수육(대),36.31296479,127.4339274,0
15942,닭찬들마켓 가수원점,대전광역시 서구 가수원동 1050,042-541-7373,매일 10:00~21:00,한식,한마리후라이드,36.30480471,127.3500451,0
15943,아소부,대전광역시 유성구 어은동 114-1,042-825-2995,매일 11:00~20:30,일식,우동정식,36.36290807,127.3578311,0
15944,little wing,대전광역시 동구 삼성동 307-11,,매일 11:00~22:00 | 일요일 11:00~20:00 매월 첫째  셋째주  토요일  휴무입니다,카페·디저트,아메리카노 ,36.33931667,127.4264361,0
15945,솔밭식당,대전광역시 서구 정림동 516,042-585-7796,매일 10:00~21:00,한식,,36.30730628,127.3658335,0
15946,옛날통닭치킨호프,대전광역시 중구 석교동 278-1,042-274-7592,,치킨,,36.3055027,127.4401195,0
15947,어썸랩,대전광역시 서구 탄방동 638,,매일 08:00~21:00,한식,샌드위치,36.3438212,127.3828511,0
15948,시나피샌드위치 대전유성점,대전광역시 유성구 지족동 916-7,,평일 08:00~20:00 일요일휴무 | 토요일 09:00~03:00,카페·디저트,100 우리통밀빵 울아빠빵,36.3747826,127.3215161,0
15950,먹갈매기,대전광역시 중구 목동 93-13,042-584-9233,매일 16:30~23:00 둘째  넷째 월요일 휴무,한식,먹갈매기,36.33532876,127.4072786,0
15952,와구아구,대전광역시 유성구 송강동 176-4,042-671-5989,매일 12:00~23:30,한식,아구찜 小,36.43359068,127.3873355,0
15953,오온브런치,대전광역시 유성구 궁동 471-14,042-824-0384,매일 11:00~20:30  | 월요일 휴무,양식,오온 아보카도 밥,36.36001514,127.3415071,0
15954,브로피자 8호점,대전광역시 유성구 장대동 369-7,042-825-9436,매일 10:00~02:00,양식,어니언불고기,36.35857764,127.3387809,0
15955,나룻터식당,대전광역시 중구 선화동 290-9,042-253-5386,매일 10:00~21:00 매주 일요일 휴무,한식,두부 두루치기,36.32812171,127.4196995,0
15956,앤더즌,대전광역시 중구 대흥동 452-17,,월요일 휴무 | 화요일 12:00~20:00 디저트 소진시 조기 폐점 이오니 양해부탁드려요 | 수요일 12:00~20:00 디저트 소진시 조기 폐점 이오니 양해부탁드려요 | 목요일 12:00~20:00 디저트 소진시 조기 폐점 이오니 양해부탁드려요 | 금요일 12:00~20:00 디저트 소진시 조기 폐점 이오니 양해부탁드려요 | 토요일 12:00~20:00 디저트 소진시 조기 폐점 이오니 양해부탁드려요 | 일요일 12:00~20:00 디저트 소진시 조기 폐점 이오니 양해부탁드려요,카페·디저트,크림브륄레,36.32470236,127.4246357,0
15957,상수당,대전광역시 서구 갈마동 390-22,,수요일  목요일  금요일 12:00~16:50 매주 토요일  일요일  월요일  화요일 휴무,카페·디저트,수제마카롱,36.3465461,127.3658638,0
15958,갈비가,대전광역시 서구 정림동 559,042-586-5865,,한식,돼지갈비,36.3069249,127.3641903,0
15959,범프리카 인생치킨,대전광역시 유성구 봉명동 623-3,042-825-6402,,치킨,,36.35828143,127.3467936,0
15960,마당칼국수,대전광역시 중구 선화동 374-3,042-226-2559,토요일 11:00~22:00 | 금요일 11:00~22:00 | 목요일 11:00~22:00 | 수요일 11:00~22:00 | 화요일 11:00~22:00 | 월요일 11:00~22:00 | 일요일 휴무,한식,마당칼국수 ,36.3265207,127.4194728,0
15962,올드팟,대전광역시 유성구 반석동 659-4,042-826-0234,매일 09:00~22:00,카페·디저트,아메리카노,36.38940564,127.3159433,0
15963,꼬친데이,대전광역시 유성구 궁동 402-3,042-822-4478,매일 15:00~02:00 | 일요일 휴무,한식,,36.36286427,127.350941,0
15964,555식당,대전광역시 동구 정동 31-16,,,한식,,36.33264247,127.4307158,0
15965,삼정식당,대전광역시 유성구 교촌동 620-6,,,한식,,36.30500092,127.3163769,0
15966,박가네감자탕,대전광역시 대덕구 중리동 373-1,042-622-9132,,한식,,36.3647367,127.4268229,0
15967,스마일김밥,대전광역시 유성구 원신흥동 488,,,분식,,36.342586,127.3444313,0
15968,강릉감자탕,대전광역시 서구 둔산동 925,042-485-9320,,한식,뼈다귀탕,36.35905077,127.3891157,0
15969,게대박,대전광역시 동구 가양동 413-7,,,한식,,36.3452171,127.4440979,0
15970,산내돌짜장,대전광역시 동구 하소동 133-2,042-282-0457,매일 11:30~20:00 라스트오더 오후 7시20분 | 월요일 휴무 월요일이 공휴일 이면 정상 영업 합니다,중식,돌짜장 큰중,36.22548171,127.4441169,0
15971,배불러활어회,대전광역시 유성구 전민동 336-18,042-863-8885,매일 16:00~24:00 월~토,한식,우럭,36.39868778,127.4027546,0
15972,지은집,대전광역시 동구 신흥동 16-8,042-300-0612,매일 10:00~21:00 매주 월요일 휴무,카페·디저트,아메리카노,36.3228288,127.4472101,0
15973,삼흥집갈비김치찌개 둔산법원점,대전광역시 서구 둔산동 1403,042-483-1403,매일 11:30~22:00 BREAK TIME 15:00-17:00,한식,갈비김치찌개,36.35291987,127.3870473,0
15974,꿀꺽이네,대전광역시 대덕구 석봉동 304,042-933-6643,,한식,두부전,36.44407073,127.4284755,0
15975,오다가다삼겹살곱창전골,대전광역시 서구 내동 18-69,042-528-8586,,한식,,36.33268187,127.3784271,0
15976,강가에서,대전광역시 대덕구 미호동 425-1,042-935-1414,화요일 휴무 | 매일 11:00~22:00,양식,비빔밥,36.45946547,127.464868,0
15977,궁맛묵은지,대전광역시 동구 가오동 148-4,042-282-7249,매일 11:00~23:00 | 월요일 휴무,한식,묵은지닭매운탕,36.30846472,127.4524425,0
15978,유레카신랑불닭꼬치 용운시장점,대전광역시 동구 용운동 306-9,042-283-1412,,한식,,36.3276908,127.4602881,0
15979,엄마식당,대전광역시 유성구 봉명동 464-1,042-823-3369,매일 11:30~21:00 | 일요일 휴무,한식,촌돼지찌개,36.35365076,127.3371846,0
15980,옥수당골,대전광역시 동구 가양동 52-1,042-634-6460,매일 11:30~21:00,한식,보리밥,36.35031371,127.4509022,0
15981,영란식당,대전광역시 대덕구 읍내동 330-1,042-627-5934,,한식,,36.3748298,127.4205978,0
15983,매우당,대전광역시 유성구 궁동 465-11,042-826-0789,매일 11:30~02:00,한식,매운 갈비찜,36.359524,127.3407012,0
15984,리셉션,대전광역시 서구 둔산동 1281,,매일 12:00~22:00 추석연휴 정상영업,양식,에스프레소,36.3519608,127.3801692,0
15985,살살고기 가수원점,대전광역시 서구 가수원동 875,042-545-9888,,한식,무한리필,36.306404,127.3484275,0
15986,세천옥,대전광역시 대덕구 비래동 132-30,042-300-0479,,한식,갈비탕,36.3587137,127.4515458,0
15987,쪽방집사랑채,대전광역시 중구 대흥동 491-6,042-221-3535,,한식,,36.326877,127.4233145,0
15988,산딸기,대전광역시 중구 대사동 89-5,042-256-2025,,한식,,36.315378,127.4271036,0
15989,궁중칼국수,대전광역시 서구 월평동 978,042-471-5566,매일 10:00~21:00,한식,궁중 칼국수,36.35487504,127.3620833,0
15990,대복푸드,대전광역시 대덕구 상서동 326-5,,,한식,,36.424844,127.4221303,0
15991,스테이쿡,대전광역시 서구 탄방동 969,070-4069-1001,금요일 10:00~21:00 | 목요일 10:00~21:00 | 수요일 10:00~21:00 | 화요일 10:00~21:00 | 월요일 10:00~21:00 | 일요일 10:00~22:00 매월 첫째주  셋째주 일요일 휴무 | 토요일 10:00~22:00 매월 첫째주  셋째주 일요일 휴무,양식,부채살 스테이크,36.345848,127.394602,0
15992,신가네숯불갈비,대전광역시 유성구 원신흥동 502-2,042-826-3696,,한식,,36.3396703,127.3429413,0
15993,성가네콩나물밥,대전광역시 서구 둔산동 1033,042-470-5959,평일 11:30~17:00 | 토요일 11:30~17:00,한식,콩나물밥,36.35290712,127.3788652,0
15994,원조태평소국밥,대전광역시 중구 태평동 375-18,042-522-5757,매일 00:00~24:00,한식,소국밥,36.32679496,127.3954702,0
15995,오씨민물새우얼큰이칼국수,대전광역시 유성구 교촌동 626-3,042-545-3933,매일 11:30~21:00,한식,민물새우 얼큰이칼국수,36.3040431,127.3167393,0
15996,보은국수,대전광역시 대덕구 신탄진동 118-3,042-932-2092,평일 10:30~20:00 last order 20:00 | 토요일 11:30~16:00 last order 16:00 | 일요일 휴무,한식,잔치국수,36.4524037,127.4283775,0
15997,방일해장국 산성점,대전광역시 중구 사정동 362-2,042-581-6167,,한식,,36.30002012,127.3852107,0
15999,여보찜닭 대전점,대전광역시 대덕구 오정동 486-8,,,한식,,36.34539753,127.4167023,0
16000,세종해물탕 반석점,대전광역시 유성구 반석동 645-1,042-622-8429,매일 11:00~22:00,한식,세종해물탕(소),36.39614116,127.3122997,0
16001,광장굴칼국수,대전광역시 대덕구 석봉동 416-25,042-932-1433,,한식,굴칼국수,36.4491245,127.4278706,0
16002,빨간기와집,대전광역시 대덕구 신대동 411-2,042-622-4640,,한식,,36.39419007,127.4173381,0
16003,뿌리,대전광역시 서구 탄방동 746,042-483-5988,매일 10:00~22:00 연중무휴,한식,불낙전골,36.34730829,127.3879862,0
16004,수인 이조가,대전광역시 유성구 지족동 907-19,042-826-2209,매일 16:00~00:00 | 금요일 16:00~00:00 | 목요일 16:00~00:00 | 수요일 16:00~00:00 | 화요일 16:00~00:00 | 월요일 16:00~00:00 | 일요일 16:00~00:00 | 토요일 16:00~00:00,한식,뼈대삼겹(생갈비)(350g),36.3738899,127.3196782,0
16005,예닭,대전광역시 대덕구 송촌동 455-13,042-635-9982,매일 15:00~02:00 연중무휴.,한식,,36.3640068,127.4369934,0
16006,갯바위횟집,대전광역시 동구 성남동 155-2,042-622-0842,토요일 18:00~01:00 매주 일요일 휴무 | 평일 18:00~01:00,한식,참다랑어 참치(중),36.3405339,127.4346843,0
16007,숯불장터식당,대전광역시 대덕구 석봉동 353-3,042-931-9233,,한식,소금꼼장어,36.44791242,127.4282088,0
16008,만두생각,대전광역시 유성구 지족동 986-2,042-826-2442,평일 07:00~20:00 | 화요일 토요일 일요일 휴무,분식,납작고기   10개,36.38667736,127.3180211,0
16009,카페아담,대전광역시 유성구 반석동 654-5,,월요일 휴무 매주 월요일 휴무 | 금요일 11:00~21:30 | 목요일 11:00~21:30 | 수요일 11:00~21:30 | 화요일 11:00~21:30 | 토요일 11:00~21:30 | 일요일 13:00~21:30 공휴일  휴가 공지는 인스타그램 cafe._.adam 참고 해주세요,카페·디저트,아메리카노,36.38939459,127.3145034,0
16010,까망콩 coffee,대전광역시 대덕구 법동 201-14,042-622-2986,,카페·디저트,아메리카노(핫),36.36691956,127.4307938,0
16011,갑동숯불민물장어,대전광역시 유성구 갑동 388-8,042-825-6665,매일 11:00~22:00,한식,장어1kg(대표메뉴),36.36146642,127.2896669,0
16012,이도씨숙성고기,대전광역시 중구 태평동 259-1,042-527-8035,매일 16:00~00:00,한식,숙성삼겹살,36.32745002,127.3992558,0
16013,SUNHOUSE,대전광역시 서구 탄방동 806,070-4127-0757,매일 12:00~00:00 휴무인스타공지,카페·디저트,에스프레소,36.3443245,127.3906857,0
16014,아리가또,대전광역시 서구 만년동 306,042-489-1190,,일식,,36.3691649,127.3814546,0
16015,연다방,대전광역시 유성구 원신흥동 517-6,042-822-3320,평일 10:00~19:00 | 주말 10:00~19:00,카페·디저트,아메리카노,36.3386252,127.3484234,0
16016,도안맛칼국수,대전광역시 서구 도안동 964,042-826-2788,,한식,유부칼국수,36.33001004,127.3415627,0
